# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2250       1.598752046273e-11       7.785475893410e-13      -7.881027129675e-13       4.691869588912e-15       2.074099877636e-16       1.681693271243e-17       7.874058921222e-18 
 2251       1.595412039314e-11       7.774154267260e-13      -7.950128555524e-13       4.685762503051e-15       2.069895773608e-16       1.660560325815e-17       7.872015914054e-18 
 2252       1.592132648020e-11       7.762335147095e-13      -8.018801766157e-13       4.679672516333e-15       2.065701405608e-16       1.639736241563e-17       7.868144184103e-18 
 2253       1.588913399149e-11       7.750018966621e-13      -8.087010432778e-13       4.673599659987e-15       2.061516744393e-16       1.619220999993e-17       7.862385349740e-18 
 2254       1.585753817312e-11       7.737206164480e-13      -8.154718101176e-13       4.667543965159e-15       2.057341760501e-16       1.599014580170e-17       7.854680834958e-18 
 2255       1.582653424972e-11       7.723897184263e-13      -8.221888191589e-13       4.661505462912e-15       2.053176424252e-16       1.579116958710e-17       7.844971869153e-18 
 2256       1.579611742441e-11       7.710092474508e-13      -8.288483998564e-13       4.655484184223e-15       2.049020705750e-16       1.559528109782e-17       7.833199486924e-18 
 2257       1.576628287876e-11       7.695792488716e-13      -8.354468690819e-13       4.649480159988e-15       2.044874574875e-16       1.540248005101e-17       7.819304527851e-18 
 2258       1.573702577279e-11       7.680997685349e-13      -8.419805311110e-13       4.643493421015e-15       2.040738001293e-16       1.521276613923e-17       7.803227636292e-18 
 2259       1.570834124493e-11       7.665708527845e-13      -8.484456776086e-13       4.637523998030e-15       2.036610954448e-16       1.502613903045e-17       7.784909261169e-18 
 2260       1.568022373318e-11       7.649926483358e-13      -8.548389453881e-13       4.631571897715e-15       2.032493405357e-16       1.484259811833e-17       7.764308018666e-18 
 2261       1.565266493390e-11       7.633657026056e-13      -8.611583922476e-13       4.625637030669e-15       2.028385331996e-16       1.466214177149e-17       7.741455910746e-18 
 2262       1.562565582972e-11       7.616906653295e-13      -8.674024280752e-13       4.619719282980e-15       2.024286713947e-16       1.448476807929e-17       7.716403463912e-18 
 2263       1.559918736717e-11       7.599681888675e-13      -8.735694577039e-13       4.613818540141e-15       2.020197530612e-16       1.431047510104e-17       7.689201399002e-18 
 2264       1.557325045659e-11       7.581989282069e-13      -8.796578809067e-13       4.607934687050e-15       2.016117761207e-16       1.413926086594e-17       7.659900631407e-18 
 2265       1.554783597211e-11       7.563835409655e-13      -8.856660923908e-13       4.602067608009e-15       2.012047384769e-16       1.397112337305e-17       7.628552271294e-18 
 2266       1.552293475162e-11       7.545226873944e-13      -8.915924817923e-13       4.596217186722e-15       2.007986380147e-16       1.380606059123e-17       7.595207623824e-18 
 2267       1.549853759669e-11       7.526170303812e-13      -8.974354336712e-13       4.590383306295e-15       2.003934726010e-16       1.364407045911e-17       7.559918189373e-18 
 2268       1.547463527256e-11       7.506672354530e-13      -9.031933275055e-13       4.584565849237e-15       1.999892400842e-16       1.348515088506e-17       7.522735663753e-18 
 2269       1.545121850811e-11       7.486739707793e-13      -9.088645376861e-13       4.578764697454e-15       1.995859382943e-16       1.332929974712e-17       7.483711938432e-18 
 2270       1.542827799578e-11       7.466379071751e-13      -9.144474335116e-13       4.572979732257e-15       1.991835650430e-16       1.317651489299e-17       7.442899100754e-18 
 2271       1.540580439154e-11       7.445597181039e-13      -9.199403791826e-13       4.567210834352e-15       1.987821181234e-16       1.302679413994e-17       7.400349434161e-18 
 2272       1.538378831488e-11       7.424400796808e-13      -9.253417337966e-13       4.561457883844e-15       1.983815953102e-16       1.288013527483e-17       7.356115418411e-18 
 2273       1.536222034873e-11       7.402796706752e-13      -9.306498513424e-13       4.555720760238e-15       1.979819943596e-16       1.273653605401e-17       7.310249729800e-18 
 2274       1.534109103943e-11       7.380791725144e-13      -9.358630806950e-13       4.549999342433e-15       1.975833130093e-16       1.259599420333e-17       7.262805241383e-18 
 2275       1.532039089670e-11       7.358392692859e-13      -9.409797656099e-13       4.544293508727e-15       1.971855489782e-16       1.245850741805e-17       7.213835023193e-18 
 2276       1.530011039359e-11       7.335606477411e-13      -9.459982447182e-13       4.538603136810e-15       1.967886999671e-16       1.232407336283e-17       7.163392342460e-18 
 2277       1.528023996643e-11       7.312439972977e-13      -9.509168515206e-13       4.532928103770e-15       1.963927636578e-16       1.219268967168e-17       7.111530663837e-18 
 2278       1.526077001480e-11       7.288900100432e-13      -9.557339143828e-13       4.527268286086e-15       1.959977377137e-16       1.206435394791e-17       7.058303649613e-18 
 2279       1.524169090149e-11       7.264993807378e-13      -9.604477565294e-13       4.521623559633e-15       1.956036197794e-16       1.193906376409e-17       7.003765159939e-18 
 2280       1.522299295246e-11       7.240728068172e-13      -9.650566960389e-13       4.515993799677e-15       1.952104074810e-16       1.181681666202e-17       6.947969253046e-18 
 2281       1.520466645676e-11       7.216109883957e-13      -9.695590458385e-13       4.510378880875e-15       1.948180984256e-16       1.169761015267e-17       6.890970185467e-18 
 2282       1.518670166656e-11       7.191146282695e-13      -9.739531136984e-13       4.504778677277e-15       1.944266902020e-16       1.158144171617e-17       6.832822412254e-18 
 2283       1.516908879705e-11       7.165844319192e-13      -9.782372022266e-13       4.499193062321e-15       1.940361803799e-16       1.146830880171e-17       6.773580587202e-18 
 2284       1.515181802642e-11       7.140211075135e-13      -9.824096088633e-13       4.493621908835e-15       1.936465665104e-16       1.135820882756e-17       6.713299563068e-18 
 2285       1.513487949582e-11       7.114253659114e-13      -9.864686258760e-13       4.488065089036e-15       1.932578461257e-16       1.125113918098e-17       6.652034391793e-18 
 2286       1.511826330930e-11       7.087979206659e-13      -9.904125403537e-13       4.482522474531e-15       1.928700167392e-16       1.114709721823e-17       6.589840324718e-18 
 2287       1.510195953381e-11       7.061394880267e-13      -9.942396342017e-13       4.476993936311e-15       1.924830758456e-16       1.104608026447e-17       6.526772812808e-18 
 2288       1.508595819910e-11       7.034507869434e-13      -9.979481841365e-13       4.471479344755e-15       1.920970209205e-16       1.094808561376e-17       6.462887506875e-18 
 2289       1.507024929772e-11       7.007325390680e-13      -1.001536461680e-12       4.465978569627e-15       1.917118494208e-16       1.085311052898e-17       6.398240257789e-18 
 2290       1.505482278500e-11       6.979854687588e-13      -1.005002733153e-12       4.460491480078e-15       1.913275587843e-16       1.076115224183e-17       6.332887116711e-18 
 2291       1.503966857893e-11       6.952103030825e-13      -1.008345259675e-12       4.455017944640e-15       1.909441464299e-16       1.067220795277e-17       6.266884335302e-18 
 2292       1.502477656018e-11       6.924077718180e-13      -1.011562297149e-12       4.449557831233e-15       1.905616097576e-16       1.058627483096e-17       6.200288365952e-18 
 2293       1.501013657207e-11       6.895786074587e-13      -1.014652096268e-12       4.444111007155e-15       1.901799461484e-16       1.050335001426e-17       6.133155861992e-18 
 2294       1.499573842047e-11       6.867235452162e-13      -1.017612902501e-12       4.438677339088e-15       1.897991529641e-16       1.042343060914e-17       6.065543677925e-18 
 2295       1.498157187380e-11       6.838433230227e-13      -1.020442956089e-12       4.433256693097e-15       1.894192275477e-16       1.034651369066e-17       5.997508869635e-18 
 2296       1.496762666298e-11       6.809386815344e-13      -1.023140492044e-12       4.427848934626e-15       1.890401672229e-16       1.027259630245e-17       5.929108694617e-18 
 2297       1.495389248140e-11       6.780103641346e-13      -1.025703740138e-12       4.422453928497e-15       1.886619692944e-16       1.020167545661e-17       5.860400612192e-18 
 2298       1.494035898484e-11       6.750591169363e-13      -1.028130924902e-12       4.417071538915e-15       1.882846310479e-16       1.013374813374e-17       5.791442283727e-18 
 2299       1.492701618801e-11       6.720856986799e-13      -1.030420650782e-12       4.411701624530e-15       1.879081499064e-16       1.006880864111e-17       5.722289188396e-18 
 2300       1.491385565682e-11       6.690909104888e-13      -1.032573060304e-12       4.406344023617e-15       1.875325239018e-16       1.000684066906e-17       5.652987453419e-18 
 2301       1.490086932358e-11       6.660755663091e-13      -1.034588683275e-12       4.400998568802e-15       1.871577512065e-16       9.947825183941e-18       5.583580978601e-18 
 2302       1.488804909117e-11       6.630404830358e-13      -1.036468052290e-12       4.395665091984e-15       1.867838299768e-16       9.891743065179e-18       5.514113816815e-18 
 2303       1.487538683295e-11       6.599864805162e-13      -1.038211702738e-12       4.390343424337e-15       1.864107583533e-16       9.838575105138e-18       5.444630174172e-18 
 2304       1.486287439278e-11       6.569143815528e-13      -1.039820172806e-12       4.385033396303e-15       1.860385344602e-16       9.788302009039e-18       5.375174410183e-18 
 2305       1.485050358495e-11       6.538250119068e-13      -1.041294003478e-12       4.379734837595e-15       1.856671564062e-16       9.740904394851e-18       5.305791037928e-18 
 2306       1.483826619417e-11       6.507192003012e-13      -1.042633738544e-12       4.374447577197e-15       1.852966222835e-16       9.696362793191e-18       5.236524724222e-18 
 2307       1.482615397552e-11       6.475977784242e-13      -1.043839924599e-12       4.369171443361e-15       1.849269301684e-16       9.654657647222e-18       5.167420289779e-18 
 2308       1.481415865442e-11       6.444615809323e-13      -1.044913111048e-12       4.363906263605e-15       1.845580781214e-16       9.615769312548e-18       5.098522709380e-18 
 2309       1.480227192663e-11       6.413114454535e-13      -1.045853850109e-12       4.358651864718e-15       1.841900641864e-16       9.579678057118e-18       5.029877112041e-18 
 2310       1.479048545817e-11       6.381482125907e-13      -1.046662696819e-12       4.353408072752e-15       1.838228863916e-16       9.546364061118e-18       4.961528781177e-18 
 2311       1.477879088531e-11       6.349727259248e-13      -1.047340209032e-12       4.348174713024e-15       1.834565427488e-16       9.515807416871e-18       4.893523154767e-18 
 2312       1.476717981454e-11       6.317858320181e-13      -1.047886947428e-12       4.342951610119e-15       1.830910312538e-16       9.487988128736e-18       4.825905825524e-18 
 2313       1.475564382253e-11       6.285883804172e-13      -1.048303475512e-12       4.337738587881e-15       1.827263498860e-16       9.462886113004e-18       4.758722541060e-18 
 2314       1.474417445612e-11       6.253812236568e-13      -1.048590359621e-12       4.332535469420e-15       1.823624966089e-16       9.440481197800e-18       4.692019204049e-18 
 2315       1.473276323223e-11       6.221652172625e-13      -1.048748168924e-12       4.327342077108e-15       1.819994693694e-16       9.420753122975e-18       4.625841872398e-18 
 2316       1.472140163791e-11       6.189412197540e-13      -1.048777475427e-12       4.322158232574e-15       1.816372660986e-16       9.403681540007e-18       4.560236759410e-18 
 2317       1.471008113023e-11       6.157100926488e-13      -1.048678853978e-12       4.316983756713e-15       1.812758847108e-16       9.389246011902e-18       4.495250233954e-18 
 2318       1.469879313629e-11       6.124727004648e-13      -1.048452882268e-12       4.311818469674e-15       1.809153231045e-16       9.377426013085e-18       4.430928820627e-18 
 2319       1.468752905319e-11       6.092299107241e-13      -1.048100140833e-12       4.306662190868e-15       1.805555791615e-16       9.368200929305e-18       4.367319199921e-18 
 2320       1.467628024798e-11       6.059825939561e-13      -1.047621213063e-12       4.301514738963e-15       1.801966507476e-16       9.361550057527e-18       4.304468208392e-18 
 2321       1.466503805762e-11       6.027316237004e-13      -1.047016685200e-12       4.296375931881e-15       1.798385357118e-16       9.357452605837e-18       4.242422838825e-18 
 2322       1.465379378897e-11       5.994778765106e-13      -1.046287146342e-12       4.291245586805e-15       1.794812318873e-16       9.355887693330e-18       4.181230240400e-18 
 2323       1.464253871875e-11       5.962222319570e-13      -1.045433188450e-12       4.286123520168e-15       1.791247370903e-16       9.356834350019e-18       4.120937718856e-18 
 2324       1.463126409351e-11       5.929655726302e-13      -1.044455406348e-12       4.281009547659e-15       1.787690491210e-16       9.360271516724e-18       4.061592736662e-18 
 2325       1.461996112959e-11       5.897087841442e-13      -1.043354397727e-12       4.275903484222e-15       1.784141657630e-16       9.366178044976e-18       4.003242913181e-18 
 2326       1.460862101308e-11       5.864527551397e-13      -1.042130763149e-12       4.270805144052e-15       1.780600847834e-16       9.374532696910e-18       3.945936024834e-18 
 2327       1.459723489981e-11       5.831983772873e-13      -1.040785106051e-12       4.265714340595e-15       1.777068039329e-16       9.385314145168e-18       3.889720005271e-18 
 2328       1.458579391530e-11       5.799465452907e-13      -1.039318032744e-12       4.260630886548e-15       1.773543209456e-16       9.398500972793e-18       3.834642945533e-18 
 2329       1.457428915473e-11       5.766981568900e-13      -1.037730152425e-12       4.255554593860e-15       1.770026335392e-16       9.414071673129e-18       3.780753094220e-18 
 2330       1.456271168292e-11       5.734541128650e-13      -1.036022077172e-12       4.250485273725e-15       1.766517394146e-16       9.432004649717e-18       3.728098857657e-18 
 2331       1.455105253429e-11       5.702153170383e-13      -1.034194421950e-12       4.245422736590e-15       1.763016362564e-16       9.452278216197e-18       3.676728800064e-18 
 2332       1.453930271280e-11       5.669826762786e-13      -1.032247804618e-12       4.240366792146e-15       1.759523217325e-16       9.474870596200e-18       3.626691643714e-18 
 2333       1.452745319198e-11       5.637571005040e-13      -1.030182845926e-12       4.235317249331e-15       1.756037934941e-16       9.499759923252e-18       3.578036269107e-18 
 2334       1.451549491483e-11       5.605395026852e-13      -1.028000169524e-12       4.230273916330e-15       1.752560491758e-16       9.526924240668e-18       3.530811715132e-18 
 2335       1.450341879383e-11       5.573307988486e-13      -1.025700401962e-12       4.225236600571e-15       1.749090863957e-16       9.556341501450e-18       3.485067179238e-18 
 2336       1.449121571089e-11       5.541319080799e-13      -1.023284172696e-12       4.220205108727e-15       1.745629027549e-16       9.587989568189e-18       3.440852017592e-18 
 2337       1.447887651733e-11       5.509437525270e-13      -1.020752114087e-12       4.215179246714e-15       1.742174958382e-16       9.621846212956e-18       3.398215745255e-18 
 2338       1.446639303426e-11       5.477671901852e-13      -1.018105068241e-12       4.210158830054e-15       1.738728633493e-16       9.657888317442e-18       3.357185955900e-18 
 2339       1.445376106068e-11       5.446028127868e-13      -1.015344708912e-12       4.205143715035e-15       1.735290035210e-16       9.696089468078e-18       3.317701929556e-18 
 2340       1.444097738416e-11       5.414511466526e-13      -1.012472923499e-12       4.200133767747e-15       1.731859147075e-16       9.736422345649e-18       3.279680609439e-18 
 2341       1.442803878212e-11       5.383127197962e-13      -1.009491606575e-12       4.195128853730e-15       1.728435952495e-16       9.778859523572e-18       3.243038644320e-18 
 2342       1.441494202178e-11       5.351880619265e-13      -1.006402659894e-12       4.190128837977e-15       1.725020434734e-16       9.823373467775e-18       3.207692388210e-18 
 2343       1.440168386021e-11       5.320777044490e-13      -1.003207992399e-12       4.185133584934e-15       1.721612576916e-16       9.869936536580e-18       3.173557900039e-18 
 2344       1.438826104429e-11       5.289821804678e-13      -9.999095202336e-13       4.180142958495e-15       1.718212362024e-16       9.918520980582e-18       3.140550943341e-18 
 2345       1.437467031069e-11       5.259020247870e-13      -9.965091667444e-13       4.175156822007e-15       1.714819772901e-16       9.969098942528e-18       3.108586985930e-18 
 2346       1.436090838587e-11       5.228377739131e-13      -9.930088624928e-13       4.170175038265e-15       1.711434792251e-16       1.002164245720e-17       3.077581199588e-18 
 2347       1.434697198608e-11       5.197899660562e-13      -9.894105452613e-13       4.165197469514e-15       1.708057402634e-16       1.007612345129e-17       3.047448459744e-18 
 2348       1.433285781731e-11       5.167591411318e-13      -9.857161600620e-13       4.160223977445e-15       1.704687586470e-16       1.013251374330e-17       3.018103345156e-18 
 2349       1.431856257535e-11       5.137458407630e-13      -9.819276591441e-13       4.155254423200e-15       1.701325326038e-16       1.019078504338e-17       2.989460137592e-18 
 2350       1.430408294570e-11       5.107506082819e-13      -9.780470020021e-13       4.150288667366e-15       1.697970603474e-16       1.025090895326e-17       2.961432821513e-18 
 2351       1.428941560361e-11       5.077739887313e-13      -9.740761553838e-13       4.145326569977e-15       1.694623400774e-16       1.031285696609e-17       2.933935083753e-18 
 2352       1.427455721407e-11       5.048165288668e-13      -9.700170932978e-13       4.140367990513e-15       1.691283699791e-16       1.037660046635e-17       2.906880313203e-18 
 2353       1.425950443175e-11       5.018787771585e-13      -9.658717970218e-13       4.135412787899e-15       1.687951482236e-16       1.044211072971e-17       2.880181600493e-18 
 2354       1.424425390106e-11       4.989612837922e-13      -9.616422551104e-13       4.130460820504e-15       1.684626729678e-16       1.050935892291e-17       2.853751737671e-18 
 2355       1.422880225609e-11       4.960646006722e-13      -9.573304634028e-13       4.125511946141e-15       1.681309423543e-16       1.057831610365e-17       2.827503217887e-18 
 2356       1.421314612061e-11       4.931892814219e-13      -9.529384250312e-13       4.120566022068e-15       1.677999545115e-16       1.064895322049e-17       2.801348235072e-18 
 2357       1.419728210807e-11       4.903358813867e-13      -9.484681504282e-13       4.115622904985e-15       1.674697075533e-16       1.072124111267e-17       2.775198683626e-18 
 2358       1.418120682157e-11       4.875049576347e-13      -9.439216573349e-13       4.110682451032e-15       1.671401995796e-16       1.079515051006e-17       2.748966158091e-18 
 2359       1.416491685388e-11       4.846970689594e-13      -9.393009708090e-13       4.105744515793e-15       1.668114286758e-16       1.087065203300e-17       2.722561952840e-18 
 2360       1.414840878739e-11       4.819127758809e-13      -9.346081232325e-13       4.100808954291e-15       1.664833929129e-16       1.094771619218e-17       2.695897061757e-18 
 2361       1.413167919414e-11       4.791526406476e-13      -9.298451543195e-13       4.095875620991e-15       1.661560903478e-16       1.102631338853e-17       2.668882177915e-18 
 2362       1.411472463579e-11       4.764172272385e-13      -9.250141111246e-13       4.090944369796e-15       1.658295190226e-16       1.110641391312e-17       2.641427693263e-18 
 2363       1.409754166358e-11       4.737071013645e-13      -9.201170480502e-13       4.086015054048e-15       1.655036769653e-16       1.118798794701e-17       2.613443698304e-18 
 2364       1.408012681839e-11       4.710228304702e-13      -9.151560268550e-13       4.081087526528e-15       1.651785621895e-16       1.127100556112e-17       2.584839981780e-18 
 2365       1.406247663065e-11       4.683649837360e-13      -9.101331166612e-13       4.076161639456e-15       1.648541726941e-16       1.135543671617e-17       2.555526030350e-18 
 2366       1.404458762041e-11       4.657341320794e-13      -9.050503939633e-13       4.071237244485e-15       1.645305064640e-16       1.144125126250e-17       2.525411028274e-18 
 2367       1.402645629724e-11       4.631308481572e-13      -8.999099426353e-13       4.066314192708e-15       1.642075614690e-16       1.152841893996e-17       2.494403857097e-18 
 2368       1.400807916030e-11       4.605557063670e-13      -8.947138539388e-13       4.061392334653e-15       1.638853356650e-16       1.161690937783e-17       2.462413095324e-18 
 2369       1.398945269828e-11       4.580092828489e-13      -8.894642265312e-13       4.056471520282e-15       1.635638269930e-16       1.170669209466e-17       2.429347018109e-18 
 2370       1.397057338941e-11       4.554921554877e-13      -8.841631664731e-13       4.051551598994e-15       1.632430333797e-16       1.179773649815e-17       2.395113596934e-18 
 2371       1.395143770145e-11       4.530049039141e-13      -8.788127872369e-13       4.046632419618e-15       1.629229527371e-16       1.189001188508e-17       2.359620499289e-18 
 2372       1.393204209166e-11       4.505481095068e-13      -8.734152097138e-13       4.041713830419e-15       1.626035829626e-16       1.198348744111e-17       2.322775088356e-18 
 2373       1.391238300683e-11       4.481223553943e-13      -8.679725622228e-13       4.036795679096e-15       1.622849219392e-16       1.207813224075e-17       2.284484422691e-18 
 2374       1.389245688320e-11       4.457282264563e-13      -8.624869805175e-13       4.031877812776e-15       1.619669675352e-16       1.217391524715e-17       2.244655255902e-18 
 2375       1.387226014654e-11       4.433663093261e-13      -8.569606077950e-13       4.026960078021e-15       1.616497176042e-16       1.227080531205e-17       2.203194036337e-18 
 2376       1.385178921206e-11       4.410371923917e-13      -8.513955947030e-13       4.022042320821e-15       1.613331699853e-16       1.236877117565e-17       2.160006906761e-18 
 2377       1.383104140502e-11       4.387413715650e-13      -8.457940609970e-13       4.017124404879e-15       1.610173226275e-16       1.246778211867e-17       2.115028488008e-18 
 2378       1.381001772867e-11       4.364789669496e-13      -8.401579802350e-13       4.012206266570e-15       1.607021739652e-16       1.256780992342e-17       2.068308424327e-18 
 2379       1.378872011334e-11       4.342500044316e-13      -8.344892943884e-13       4.007287860318e-15       1.603877225452e-16       1.266882692458e-17       2.019925370485e-18 
 2380       1.376715049739e-11       4.320545097530e-13      -8.287899521354e-13       4.002369140345e-15       1.600739669019e-16       1.277080535799e-17       1.969958256501e-18 
 2381       1.374531082724e-11       4.298925085121e-13      -8.230619088682e-13       3.997450060670e-15       1.597609055577e-16       1.287371736056e-17       1.918486287939e-18 
 2382       1.372320305738e-11       4.277640261633e-13      -8.173071267006e-13       3.992530575110e-15       1.594485370226e-16       1.297753497013e-17       1.865588946197e-18 
 2383       1.370082915037e-11       4.256690880162e-13      -8.115275744745e-13       3.987610637278e-15       1.591368597945e-16       1.308223012538e-17       1.811345988803e-18 
 2384       1.367819107686e-11       4.236077192362e-13      -8.057252277671e-13       3.982690200585e-15       1.588258723589e-16       1.318777466574e-17       1.755837449706e-18 
 2385       1.365529081557e-11       4.215799448438e-13      -7.999020688984e-13       3.977769218240e-15       1.585155731892e-16       1.329414033126e-17       1.699143639573e-18 
 2386       1.363213035335e-11       4.195857897143e-13      -7.940600869378e-13       3.972847643246e-15       1.582059607464e-16       1.340129876250e-17       1.641345146075e-18 
 2387       1.360871168514e-11       4.176252785778e-13      -7.882012777117e-13       3.967925428404e-15       1.578970334792e-16       1.350922150047e-17       1.582522834185e-18 
 2388       1.358503681400e-11       4.156984360189e-13      -7.823276438100e-13       3.963002526311e-15       1.575887898240e-16       1.361787998646e-17       1.522757846470e-18 
 2389       1.356110775112e-11       4.138052864765e-13      -7.764411945938e-13       3.958078889358e-15       1.572812282048e-16       1.372724556198e-17       1.462131603383e-18 
 2390       1.353692651583e-11       4.119458542434e-13      -7.705439462021e-13       3.953154469733e-15       1.569743470334e-16       1.383728946864e-17       1.400725803554e-18 
 2391       1.351249513559e-11       4.101201634662e-13      -7.646379215589e-13       3.948229219419e-15       1.566681447091e-16       1.394798284804e-17       1.338622424088e-18 
 2392       1.348781564603e-11       4.083282381451e-13      -7.587251503806e-13       3.943303090196e-15       1.563626196188e-16       1.405929674168e-17       1.275903720852e-18 
 2393       1.346289009094e-11       4.065701021334e-13      -7.528076691829e-13       3.938376033634e-15       1.560577701371e-16       1.417120209083e-17       1.212652228773e-18 
 2394       1.343772052228e-11       4.048457791377e-13      -7.468875212879e-13       3.933448001103e-15       1.557535946260e-16       1.428366973645e-17       1.148950762125e-18 
 2395       1.341230900019e-11       4.031552927174e-13      -7.409667568312e-13       3.928518943764e-15       1.554500914354e-16       1.439667041906e-17       1.084882414829e-18 
 2396       1.338665759300e-11       4.014986662844e-13      -7.350474327690e-13       3.923588812572e-15       1.551472589025e-16       1.451017477864e-17       1.020530560740e-18 
 2397       1.336076837724e-11       3.998759231030e-13      -7.291316128852e-13       3.918657558279e-15       1.548450953520e-16       1.462415335456e-17       9.559788539407e-19 
 2398       1.333464343764e-11       3.982870862897e-13      -7.232213677987e-13       3.913725131426e-15       1.545435990962e-16       1.473857658542e-17       8.913112290380e-19 
 2399       1.330828486716e-11       3.967321788127e-13      -7.173187749700e-13       3.908791482352e-15       1.542427684349e-16       1.485341480896e-17       8.266119014522e-19 
 2400       1.328169476698e-11       3.952112234921e-13      -7.114259187090e-13       3.903856561186e-15       1.539426016555e-16       1.496863826199e-17       7.619653677107e-19 
 2401       1.325487524652e-11       3.937242429993e-13      -7.055448901813e-13       3.898920317851e-15       1.536430970327e-16       1.508421708023e-17       6.974564057415e-19 
 2402       1.322782842342e-11       3.922712598569e-13      -6.996777874159e-13       3.893982702063e-15       1.533442528287e-16       1.520012129826e-17       6.331700751656e-19 
 2403       1.320055642361e-11       3.908522964384e-13      -6.938267153123e-13       3.889043663329e-15       1.530460672932e-16       1.531632084936e-17       5.691917175897e-19 
 2404       1.317306138125e-11       3.894673749681e-13      -6.879937856472e-13       3.884103150950e-15       1.527485386633e-16       1.543278556545e-17       5.056069568995e-19 
 2405       1.314534543878e-11       3.881165175207e-13      -6.821811170818e-13       3.879161114018e-15       1.524516651634e-16       1.554948517695e-17       4.425016995519e-19 
 2406       1.311741074692e-11       3.867997460212e-13      -6.763908351689e-13       3.874217501417e-15       1.521554450055e-16       1.566638931269e-17       3.799621348686e-19 
 2407       1.308925946470e-11       3.855170822447e-13      -6.706250723602e-13       3.869272261822e-15       1.518598763888e-16       1.578346749980e-17       3.180747353281e-19 
 2408       1.306089375940e-11       3.842685478160e-13      -6.648859680130e-13       3.864325343699e-15       1.515649574998e-16       1.590068916363e-17       2.569262568593e-19 
 2409       1.303231580666e-11       3.830541642092e-13      -6.591756683976e-13       3.859376695307e-15       1.512706865127e-16       1.601802362758e-17       1.966037391337e-19 
 2410       1.300352779038e-11       3.818739527482e-13      -6.534963267043e-13       3.854426264693e-15       1.509770615886e-16       1.613544011308e-17       1.371945058587e-19 
 2411       1.297453190284e-11       3.807279346056e-13      -6.478501030504e-13       3.849473999696e-15       1.506840808762e-16       1.625290773941e-17       7.878616507038e-20 
 2412       1.294533034461e-11       3.796161308030e-13      -6.422391644877e-13       3.844519847945e-15       1.503917425114e-16       1.637039552362e-17       2.146660942596e-20 
 2413       1.291592532463e-11       3.785385622105e-13      -6.366656850089e-13       3.839563756859e-15       1.501000446173e-16       1.648787238046e-17      -3.467598350296e-20 
 2414       1.288631906016e-11       3.774952495466e-13      -6.311318455555e-13       3.834605673648e-15       1.498089853044e-16       1.660530712222e-17      -8.955315093773e-20 
 2415       1.285651377686e-11       3.764862133779e-13      -6.256398340241e-13       3.829645545309e-15       1.495185626704e-16       1.672266845864e-17      -1.430761445998e-19 
 2416       1.282651210050e-11       3.755114071027e-13      -6.201916304403e-13       3.824683336768e-15       1.492287748904e-16       1.683992688085e-17      -1.951796757897e-19 
 2417       1.279631823490e-11       3.745705154573e-13      -6.147883610411e-13       3.819719085416e-15       1.489396204876e-16       1.695706032582e-17      -2.458933084636e-19 
 2418       1.276593679120e-11       3.736631547879e-13      -6.094309402915e-13       3.814752846897e-15       1.486510980644e-16       1.707404854603e-17      -2.952704982395e-19 
 2419       1.273537239672e-11       3.727889399545e-13      -6.041202853664e-13       3.809784677010e-15       1.483632062120e-16       1.719087122845e-17      -3.433648865099e-19 
 2420       1.270462969496e-11       3.719474843295e-13      -5.988573161527e-13       3.804814631699e-15       1.480759435107e-16       1.730750799453e-17      -3.902303006362e-19 
 2421       1.267371334569e-11       3.711383997956e-13      -5.936429552521e-13       3.799842767061e-15       1.477893085297e-16       1.742393840009e-17      -4.359207541447e-19 
 2422       1.264262802490e-11       3.703612967448e-13      -5.884781279841e-13       3.794869139340e-15       1.475032998270e-16       1.754014193526e-17      -4.804904469212e-19 
 2423       1.261137842482e-11       3.696157840762e-13      -5.833637623880e-13       3.789893804933e-15       1.472179159498e-16       1.765609802444e-17      -5.239937654062e-19 
 2424       1.257996925399e-11       3.689014691947e-13      -5.783007892265e-13       3.784916820385e-15       1.469331554341e-16       1.777178602621e-17      -5.664852827903e-19 
 2425       1.254840523722e-11       3.682179580095e-13      -5.732901419877e-13       3.779938242393e-15       1.466490168045e-16       1.788718523326e-17      -6.080197592087e-19 
 2426       1.251669111564e-11       3.675648549321e-13      -5.683327568877e-13       3.774958127801e-15       1.463654985749e-16       1.800227487233e-17      -6.486521419373e-19 
 2427       1.248483164670e-11       3.669417628750e-13      -5.634295728741e-13       3.769976533608e-15       1.460825992479e-16       1.811703410414e-17      -6.884375655867e-19 
 2428       1.245283160420e-11       3.663482832502e-13      -5.585815316278e-13       3.764993516961e-15       1.458003173149e-16       1.823144202333e-17      -7.274313522983e-19 
